URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-3: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-3-normal-669995734087.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-4: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-4-normal-669995834088.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-5: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-5-normal-669996034089.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-6: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-6-normal-669996634090.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-7: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-7-normal-669997134091.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-8: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-8-normal-669997434092.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-9: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-9-normal-669997534093.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-10: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-10-normal-669997634094.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-11: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-11-normal-669997734095.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,firkin-bar-mac-thi-buoi-12: https://pasgo.vn/Upload/anh-chi-tiet/firkin-bar-mac-thi-buoi-12-normal-669998234096.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/dungtv/firkinbar/1.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/dungtv/firkinbar/2.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/dungtv/firkinbar/3.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Crispy chilli salted pork crackling, chipotle aioli",50000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,House smoked nut mix,60000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Crispy bacon strips,70000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Thick cut chips, garlic salt, Korean mustard mayo",80000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Firkin spiced beef jerky,140000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Tuna croquettes, confit tomato, Korean mustard aioli",150000,,Snacks,,,,,,,,
