URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,Dê Hương Sơn Quán,"81/1 Đường 12, P. Bình An, Q. 2",Chuyên món dê,150.000 – 250.000,"10h:30 - 13h:30, 17h:30 - 20h:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,KHÔNG GIAN:,- Không gian truyền thống đầy màu sắc đậm chất làng chài cổ Nhật Bản,,100 khách,,,,,,,,,,106.731369,10.789007,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,Tầng 1,20 khách,,,,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ HAI,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ BA,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ TƯ,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ NĂM,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ SÁU,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,THỨ BẢY,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,CHỦ NHẬT,10:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-4a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-4b-normal-12157873161.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-5a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-5b-normal-12109763162.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-3A: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-3b-normal-12143163163.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-mon-an-8a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-mon-an-8b-normal-12123593164.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-mon-an-10a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-mon-an-10b-normal-12145513165.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-1a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-2b-normal-12074253166.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-2a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-2b-normal-12152583167.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-6a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-6b-normal-12111063168.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-mon-an-9a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-mon-an-9b-normal-12143063169.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/de-huong-son-quan---dung-chat-thit-de-708,,,,,,,,,,,,,,,,,,,,nha-hang-de-huong-son-quan-khong-gian-7a: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-de-huong-son-quan-khong-gian-7b-normal-12142193170.webp,,,,,,,,,,,,,,,
