URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,Ẩm Thực Sân Vườn Mái Lá - Nguyễn Công Trứ,"Số 375-377 Nguyễn Công Trứ, P. Cầu Ông Lãnh, Q. 1",Gọi món Việt,199.000 - 399.000,09h00 - 22h00,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,"Tụ họp, gặp mặt, họp nhóm, gia đình…","Gà Đốt Ô Thum, Mẹt Là Lên Mâm, Lẩu Gà Lá Cóc Rừng…","Hiện đại, ấm cúng", 100 khách,"- Nhà hàng phục vụ thủy hải sản tươi sống.
- Các món gà được chế biến từ đặc sản gà ta Đắk Lắk. 
- Thực đơn nhà hàng Ẩm Thực Sân Vườn Mái Lá là sự kết hợp hài hòa của các món ăn mang đậm dấu ấn ba miền.",,,,,,,,,106.697905,10.765465,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,Phòng riêng,2 phòng (15 khách/phòng),,,,,,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,Chỗ để xe ô tô,Trước cửa nhà hàng (Miễn phí),,,,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,Chỗ để xe máy,Trước cửa nhà hàng (Miễn phí),,,,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ HAI,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ BA,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ TƯ,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ NĂM,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ SÁU,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,THỨ BẢY,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,CHỦ NHẬT,09:00,22:00,,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-1: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-1-normal-1776897048656.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-2: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-2-normal-1776897148657.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-3: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-3-normal-1776897348658.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-4: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-4-normal-1776897448659.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-5: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-5-normal-1776897748660.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-6: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-6-normal-1776898048661.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-7: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-7-normal-1776898548662.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-8: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-8-normal-1776898648663.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-9: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-9-normal-1776899148664.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-10: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-10-normal-1776899348665.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-11: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-11-normal-1776900348666.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-12: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-am-thuc-san-vuon-mai-la-nguyen-cong-tru-12-normal-1776900448667.webp,,,
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mailasanvuonnct/1.jpg
https://pasgo.vn/nha-hang/am-thuc-san-vuon-mai-la-nguyen-cong-tru-4197,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mailasanvuonnct/2.jpg
